text,id,retweet_count,reply_count,like_count,topic,reception
"The conservative House Freedom Caucus is urging Senate Minority Leader Mitch McConnell, R-Ky., to delay passage of a spending bill needed by Friday to prevent a government shutdown unless it prohibits funding for the Biden administration’s vaccine mandates
https://t.co/Trm4RTqexf",1466130718065455106,0,0,0,,
Please add this to the “research” you guys are doing on the vaccine https://t.co/gVhA4XMe6v,1466130717394587651,0,0,0,,
House conservatives press government shutdown threat over vaccine mandates - NBC News https://t.co/nV435jy8L1 via @GoogleNews,1466130716379467780,0,0,0,,
Jub Jub has his own vaccine now 🤣 #macg #podcastandchillwithmacg,1466130715473555465,0,0,3,,
"One nation’s extreme Covid rule stunned the world recently – but now, more and more countries are following suit as the virus threat soars.

https://t.co/9pEYRxrnxG",1466130714470928388,0,1,0,,
"Each of us has the power to protect our communities from the Omicron COVID-19 variant.

Listen to the experts.
Get your booster.
Wear your mask.
Make a vaccine appointment TODAY! https://t.co/EPLPsFOYCd https://t.co/pJ2IPqmv8P",1466130710276677632,0,1,0,,
Got boosted today 💉 hope this helps me hit Onyx on Halo,1466130694434959361,0,0,0,,
Pleasantly surprised that they filled out an entirely new card with my booster since my name legally changed since being vaccinated in May. Thought for sure it would be way more of a hassle.,1466130691184332802,0,0,0,,
"supporters collapsing in stadiums, but people need to be vaxxed to be able to enter stadiums #WATCHE",1466130688017584131,1,0,3,,
"Vaccine mandate having little impact on long-term care home staffing in Nova Scotia, says minister | CBC News https://t.co/ROtnlGj7DB",1466130685878587406,0,0,0,,
I blame the vaccine,1466130678676922371,0,0,2,,
$spy WHO on Omicron: There’s promising early evidence that Omicron doesn’t cause severe illness in many people and that it does not reduce vaccine efficacy,1466130676462149636,0,0,0,,
"Get your Booster shots! Hospitalizations are increasing for the fully vaccinated. We want you to stay healthy & safe this holiday season! 

👉https://t.co/1bjOFxAbFV",1466130673098440706,0,0,1,,
"A group of Republicans are plotting a government shutdown to derail Biden's vaccine mandate, report says https://t.co/uFCb9xPm7F via @Yahoo",1466130661694181385,0,0,0,,
My employer just informed me we have until January 4th to be vaccinated or we can no longer work here. There is a religious exemption which would require us to wear a mask and social distance( shaming the unvaccinated) please don't ask me what I'm going to do because I'm not sure,1466130657269227528,0,0,0,,
Defense Secretary Lloyd Austin is ordering the National Guard to get vaccinated - or face a loss of pay. - @JoeTalkShow https://t.co/NvPcLDfLAE,1466130657109848066,0,0,0,,
"Getting my booster today. Any tips? 

I’m getting the Moderna booster & my first two were Moderna as well. 

(2nd shot beat me down bad - if that matters)",1466130646888333315,0,0,0,,
"Currently Everyday Life In Here:

If you are vaccinated (1,2 or 3 times) even the you should tested before you are going:

To Shopping 
To Restaurant for eat
To Fitness 
To Bar
To Theaters 
To Any Gathering 

And If you are unvaccinated simply stay at home 
#COVID19",1466130646573764612,0,0,0,,
"WSJ's Bill McGurn: White House Pushing Vaccine Mandates To Look Like They Are Doing Something
https://t.co/vc2m9usNHp",1466130639938326531,0,0,0,,
"'You can trust me - I'm anti-woke -  I slag off Meghan Markle - Get the vax!'

'You can trust me - I use naughty words - Get the f*cking vax!'

'You can trust me - I use even naughtier words - Wear the f*cking mask, you selfish c*nts!'

'Did we do ok, Mr Gates?' https://t.co/5CoZ8dMJLK",1466130638545858561,0,0,1,,
"OMG. Finding a covid booster appointment is getting to be as hard as the initial vaccine was. 30 days out seems to be my best option, and please, @kpwashington you don't need my SSN etc before you even tell me if you have appointments available.",1466130634473029637,0,1,0,,
"Perhaps one theory that I have read is correct, that anti vax protesters simply have no personal experience with epidemics.
https://t.co/MOU0TclPqW via @ng_times",1466130632396922899,0,0,0,,
COVID: First signs that vaccines protect against Omicron - The Jerusalem Post https://t.co/wj3uSWhSE3,1466130631465783304,1,0,0,,
"J.J. Corry The Hanson (Batch 2)

Irish Blended Grain Whiskey
ABV: 46%
RRP: £50.00

@WhiskeyGate
#JJCorryWhiskey",1466130622221586434,1,0,3,,
"The State board of education is considering a ""second"" emergency regulation with off ramps to allow school districts to decide on whether to continue masking. It's a proposal based on vaccination and transmission rates https://t.co/qLVvCO7JCs",1466130619201736709,0,0,1,,
"Time to think about mandatory Covid vaccination, says EU chief – video https://t.co/VB5UBbCSEI",1466130614600491011,0,0,0,,
"Situation Update, Dec 1, 2021 - Billions of victims of #vaccine-induced #AIDS will soon emerge to the horror of humanity

https://t.co/SA1wFJ0ETE https://t.co/zp9CmS49C6",1466130612838936577,0,0,0,,
"Today's briefing Psaki said ""people who are unvaccinated will more easily get the virus than people who are vaccinated"". My son and his wife who have been fully vaccinated just got diagnosed with Covid. My husband, my youngest son and myself are unvaccinated and no Covid.",1466130606065168399,0,0,0,,
"In response to the changing risk posed by the #Omicron variant, the UK now recommends that #COVID19 booster shots now be given no sooner than 3 months after the primary course (rather than 6 months) https://t.co/r8KURYSC7z",1466130604811067406,1,0,1,,
"And, just like that my hospital system has said that no one has to get vaccinated because they struck down the mandate. I hate it here!",1466130602231570433,0,0,0,,
"Dr. Donahue: Since late October in Nebraska, people not fully vaccinated are 10 times more likely to be hospitalized for COVID-19",1466130599442272258,1,0,1,,
Falsi on white house briefing and we have 1 case of the new variant from CA and was fully vaccinated. Here we go again. I say because it is so mild now is the time to use herd immunity.,1466130595508011008,0,0,0,,
"My husband & I received the Moderna booster today.  So far, so good.",1466130591087316995,0,0,0,,
Control the world thru religion and vaccination.,1466130590755872783,0,0,0,,
At birth our immune system can be described as a bucket half full Through catching disease And vaccination It slowly fills up What they are now suggesting Will Overflow  Destroying its capacity Worse still What has been added serves no purpose then comes ADE,1466130590256697344,0,0,0,,
"An agency not on this list of vaccination rates among federal workers is the @usps. Last year, more than 120,000 postal workers missed work due to COVID-19 and the protocols thereof.
https://t.co/j1Gp01BvIi",1466130581041946638,0,0,0,,
"Yyeah @DonnellyStephen keep pushing the boosters. Vaccinate the kids. For and with what? For a variant that produces mild symptoms,  and with a vaccine that doesn't work.  https://t.co/OAgvzFzQvZ",1466130580286881794,0,0,0,,
"The first confirmed case of the omicron variant was found in a “fully vaccinated” individual, go figure. A “fully vaccinated” person bought omicron to the United States.",1466130570828816385,0,0,0,,
I dont like anti vax but also dont like the idea of the EU making vaccinations mandatory. Not that it effects me but where does it stop? https://t.co/nITuAs63qf,1466130565883695108,0,0,0,,
"KIDS UNDER 12 CAN’T GET VACCINATED YET. Therefore, they can’t protect themselves. If you have any contact with kids in your daily life & you REFUSE to get vaccinated, you are a potential CHILD KILLER. 

Protect kids like 5yo, Wyatt. #GetVaccinatedNow https://t.co/AnWzbbuXu7 22",1466130564163985419,0,0,0,,
"Anti-vaccine Christian broadcaster and overall dumb fuck, Marcus Lamb dies after Covid battle https://t.co/PhOZ3OMb9j via @nbcnews",1466130556274491394,0,0,0,,
"Please stop this FEAR mongering @News24 you are clearly paid as well.
https://t.co/2lRXW3PlZj",1466130552663199754,0,0,0,,
"The Defination of a Vaccine is, a substance used to stimulate the production of antibodies and provide immunity against one or several diseases. The Covid ""Vaccine"" has NOT provided Immunity to Covid. So why is this Administration still pushing the so called vaccine? #FireFauci",1466130545038004239,0,0,0,,
"City of Stamford Covid Clinic Information:

https://t.co/DvLKMkcUc8",1466130541992984577,0,0,0,,
"As a Canadian coming home and vaccinated with three doses I feel insulted by the new entry rules of #canada. Canada should encourage vaccinations, instead they are making people angry #canada #covid #borders #goafterthenovax #encouragevaccines",1466130541309276166,0,0,0,,
Mass vaccination fails to halt Covid transmission rates – study https://t.co/1iMMVCBNVJ,1466130540583702539,0,0,0,,
Federal Judge Rejects DOD Claim That Pfizer EUA and Comirnaty Vaccines Are ‘Interchangeable’ - https://t.co/58WzWUm5DJ,1466130537320534024,0,0,0,,
https://t.co/gmKuTok7n6 Dutch health institute says Omicron variant was already in Europe before South African scientists flagged it #EVELIV #KonshensinKenya #MATIC #COVID19 #covidvariant #SouthAfrica #Africa #vaccination #USA #UnitedStates #AMC #BlackLivesMatter #London #Dubai https://t.co/YKIXbtcJbU,1466130534187347968,0,0,0,,
The first case of the current Fauci  OmiScare Variant  was double Vaxxed with booster!,1466130533063213060,0,0,0,,
"I don’t get it, the same people who are saying Kyrie needs to get vaccinated are probably aren’t vaccinated themselves and don’t plan on it either so what’s the difference 🤔",1466130520845266951,0,0,0,,
Pure Bloods  >  Vaxxed Transhumans,1466130518588764164,0,0,0,,
Everyone that gets vaccinated gets the virus.,1466130515002638344,0,0,0,,
"JPMorgan strategists coming in hot: dunking on the media over Omicron, saying 'worst case scenarios' being highlighted, Moderna CEO may be wrong and some of the math around transmissibility being tossed around is simply impossible. https://t.co/x8ulUPuCAS",1466130509680021510,2,7,11,,
Mass vaccination fails to halt Covid transmission rates – study — RT World News https://t.co/VDoj17pX34 #,1466130506706079750,0,0,0,,
"Avoid conspiracy stories about COVID-19, get vaccinated to be safe. Your life is important.",1466130506509078530,0,0,1,,
"The cure to Covid 19 is being a rational human. Get the vaccine if you are old, have a preexisting condition, or feel like it. If you have natural immunity, are under 75, and have no preexisting conditions you need to turn off your TV and go live your life.",1466130505401868294,0,0,0,,
GeoVax presents COVID-19 vaccine data at World Vaccine & Immunotherapy Congress - Seeking Alpha https://t.co/a0CA4nmFrp,1466130501601660930,0,0,0,,
Getting the flu shot and the COVID booster at the same time 😈,1466130493838176256,0,1,1,,
"""True vaccine proponents -- as all of us are -- understand the best thing we can do for vaccines is deploy them in a way that maximizes benefit and minimizes risk.""

https://t.co/65EgVpUmq5",1466130491145338887,0,0,0,,
Less than a day after I’m finally able to get my kids their first vaccine shot the school calls saying someone in one of their classes is positive and our entire house has to isolate.,1466130488683372559,0,0,0,,
CDC: #Omicron case was fully vaccinated and has mild symptoms https://t.co/6eUBrtHD83,1466130487689240581,0,0,0,,
So the  new variant has made it to California. I'm glad my husband is getting his booster next week.#OmicronVarient #Covid_19 #BoosterShots,1466130487475384320,0,0,0,,
"Things that don’t work in Covid pandemic: 

*Cloth face-coverings
*Lockdowns
*Flight/Travel bans
*Asymptomatic testing (""Cases"")
*Contact tracing
*School closures
*Vaccine mandates
*Vaccine passports",1466130486561054731,0,0,0,,
"Getting my booster shot today. My first two doses were Moderna. Should I do Moderna again, or is it better to mix and match and switch to Pfizer?",1466130485185241094,0,0,0,,
"Excellent, but I expected 50%. 

https://t.co/vS3hmZek0H",1466130483410919426,0,0,1,,
Portugal returns to COVID restrictions despite high jab rate https://t.co/oKQTjRtrOO via @medical_xpress,1466130479124553738,0,0,0,,
"The World Trade Organization is considering a proposal that would temporarily waive patent protections on vaccine recipes. Over 164 countries have supported it. But the pharmaceutical industry is fighting back, hard https://t.co/Aj9HoV0HdR",1466130479040516096,3,0,3,,
Moderna Inc could face a patent infringement lawsuit over its COVID-19 vaccine after a federal appeals court on Wednesday rejected its challenge to patents belonging to Arbutus Biopharma Corp. via /r/worldnews https://t.co/o2jahRKiVJ,1466130475978792962,0,0,0,,
